datetime,id,fecha,hora,sitio,MEANt,VARt,Ht,MEANf,VARf,Hf,SKEWf,KURTf,ACI,NDSI,ADI,AEI,BI,especies,biofonia
2023-09-28 00:15:00,SMM09245,20230928,0:15:00,P40_SMM09245,1.57e-19,4.88e-05,0.502516151,0.000204225,4.79e-08,0.76441622,3.352844873,18.50502229,347.7124088,-0.2855878,1.615311779,0.506820958,66.12226738,0,0
2023-09-28 00:15:00,SMM09396,20230928,0:15:00,P19_SMM09396,-5.41e-20,1.07e-06,0.995343294,3.71e-05,6.74e-10,0.867298008,2.327653661,7.873692675,296.0287905,-0.114511198,2.079421895,0.003503466,38.06579853,0,0
2023-09-28 00:15:00,SMM09261,20230928,0:15:00,P02_SMM09261,6.92e-20,2.28e-06,0.987918179,4.08e-05,2.74e-09,0.676747396,4.536124316,25.36826666,297.0204214,-0.758640851,2.078424543,0.024494742,20.98503026,0,5
2023-09-28 00:15:00,SMM09499,20230928,0:15:00,P03_SMM09499,7.31e-20,9.34e-07,0.969666301,3.54e-05,5.17e-10,0.879832955,2.600777251,9.867478558,298.0544726,-0.111194616,2.077755178,0.032825546,24.85911874,0,0
2023-09-28 00:15:00,SMM09721,20230928,0:15:00,P01_SMM09721,3.51e-20,8.23e-07,0.980442303,3.46e-05,3.13e-10,0.917859962,2.507023989,10.22726075,297.1410294,-0.131900948,2.079439518,0.001132525,20.06422191,0,0
2023-09-28 00:15:00,SMM09317,20230928,0:15:00,P16_SMM09317,-2.5e-19,2.36e-05,0.981040534,0.000135858,2.76e-08,0.763603657,2.235738672,7.749086664,298.2228283,-0.294133241,2.077153943,0.029269016,128.6063327,0,0
2023-09-28 00:15:00,SMM09350,20230928,0:15:00,P41_SMM09350,4.47e-20,8.54e-06,0.996156357,9.21e-05,8.13e-09,0.820449977,1.725435358,5.522611336,295.8998776,-0.209882777,2.079429701,0.002401676,104.5170071,0,0
2023-09-28 00:15:00,SMM09520,20230928,0:15:00,P36_SMM09520,-1.08e-19,2.76e-05,0.969747344,0.000184928,1.97e-08,0.896743831,0.355276183,2.142628717,301.8008414,0.25064303,2.077269868,0.026927216,139.4704358,0,0
2023-09-28 00:15:00,SMM09319,20230928,0:15:00,P26_SMM09319,-4.43e-20,3.32e-06,0.847524808,4.27e-05,4.53e-09,0.642669711,4.202231018,22.60211703,310.564203,-0.810355776,2.00207022,0.214564493,63.2087972,0,0
2023-09-28 00:20:00,SMM09330,20230928,0:20:00,P35_SMM09330,-7.25e-20,1.63e-06,0.9610209,4.02e-05,1.49e-09,0.772360247,3.934676585,22.00765918,296.2565189,-0.624577613,1.773048371,0.429995435,26.80161061,0,0
2023-09-28 00:20:00,SMM09245,20230928,0:20:00,P40_SMM09245,1.85e-21,2.97e-06,0.995308788,5.02e-05,3.24e-09,0.751307064,2.926895648,11.46085535,296.2203168,-0.707234036,2.079418555,0.003734044,29.58394257,0,1
2023-09-28 00:20:00,SMM09595,20230928,0:20:00,P37_SMM09595,-1.1e-19,3.05e-06,0.445341865,5.27e-05,3.15e-09,0.720195066,5.74882952,50.30752662,303.7310514,-0.590168837,2.079106471,0.014587296,37.27419007,0,0
2023-09-28 00:20:00,SMM09359,20230928,0:20:00,P13_SMM09539,-1.13e-19,1.92e-06,0.959595027,4.2e-05,1.93e-09,0.71859301,6.065789153,54.26528213,297.6513113,-0.666161209,2.079331727,0.008182776,21.98243917,0,0
2023-09-28 00:20:00,SMM09315,20230928,0:20:00,P43_SMM09315,1.84e-19,5.84e-06,0.94520139,7.39e-05,5.9e-09,0.790095577,2.267681343,7.631246206,309.4431951,-0.560120498,2.07745439,0.035572687,45.38868719,0,0
2023-09-28 00:20:00,SMM09565,20230928,0:20:00,P34_SMM09565,-2.9e-19,2.43e-05,0.883784974,0.00016834,1.91e-08,0.860056919,1.429295305,5.03674001,320.6953185,0.268370603,2.079101406,0.011989973,96.61336024,0,0
2023-09-28 00:20:00,SMM09360,20230928,0:20:00,P23_SMM09360,6.8e-20,5.21e-06,0.869426823,7.94e-05,3.83e-09,0.871630388,1.168976229,3.597549667,310.9326601,-0.130512307,2.059111335,0.112105738,55.41587156,0,0
2023-09-28 00:20:00,SMM09396,20230928,0:20:00,P19_SMM09396,1.57e-20,8.85e-06,0.165317807,8.8e-05,1.35e-08,0.754424005,2.014225167,5.992088966,321.2606456,-0.092577171,1.161005063,0.665861373,51.74226789,0,0
2023-09-28 00:20:00,SMM09350,20230928,0:20:00,P41_SMM09350,-1.36e-19,2.2e-05,0.860118849,0.000166885,1.5e-08,0.88686954,0.870573457,2.680285886,314.5380479,0.27298956,2.079401737,0.0047061,104.3871999,0,0
2023-09-28 00:20:00,SMM09279,20230928,0:20:00,P20_SMM09279,-2.11e-19,5.35e-06,0.980180662,7.83e-05,4.25e-09,0.854922473,1.479189919,5.158536355,298.11774,0.117276364,2.066383116,0.085134683,76.02039879,0,0
2023-09-28 00:20:00,SMM09557,20230928,0:20:00,P04_SMM09557,-6.21e-20,6.56e-07,0.996225756,3.08e-05,2.84e-10,0.900876298,3.331750134,14.30280841,296.5194358,-0.224391622,2.079441366,0.000335521,17.89218461,0,0
2023-09-28 00:20:00,SMM09721,20230928,0:20:00,P01_SMM09721,7.35e-20,8.09e-07,0.974745546,3.4e-05,3.17e-10,0.915379718,2.376077324,9.42555849,297.601779,0.018454323,2.079430452,0.002653332,26.90128123,0,0
2023-09-28 00:20:00,SMM09261,20230928,0:20:00,P02_SMM09261,-2.81e-19,0.000146045,0.793430591,0.000252749,2.22e-07,0.563303922,5.990242281,48.60219436,333.5546399,-0.54263851,1.268994295,0.637278712,68.82041825,0,7
2023-09-28 00:20:00,SMM09311,20230928,0:20:00,P09_SMM09311,-4.93e-20,7.15e-05,0.848996786,0.000307059,4.56e-08,0.898602729,0.805802052,4.201221791,319.5300298,0.331427972,2.076388438,0.040099188,105.9624129,0,0
2023-09-28 00:20:00,SMM09309,20230928,0:20:00,P39_SMM09309,-3.89e-20,7.32e-07,0.995669393,3.12e-05,4.15e-10,0.870097012,3.201777948,14.486049,296.00045,-0.387064871,2.079426768,0.003027282,20.4011605,0,0
2023-09-28 00:20:00,SMM09319,20230928,0:20:00,P26_SMM09319,-5.69e-20,6.52e-07,0.995685572,2.47e-05,6.02e-10,0.799224683,2.222152142,6.961116567,296.2292987,-0.603185783,2.079437171,0.001678923,42.13241424,0,0
2023-09-28 00:20:00,SMM09353,20230928,0:20:00,P15_SMM09353,-6.65e-20,2.37e-05,0.776805253,0.000160027,2.02e-08,0.853593313,1.19340209,3.878490575,309.4339949,0.55589301,1.995454108,0.22735821,89.7359456,0,0
2023-09-28 00:20:00,SMM09317,20230928,0:20:00,P16_SMM09317,4.52e-20,2.25e-05,0.995726712,0.000131427,2.66e-08,0.758748011,2.292495911,8.048188027,296.5773839,-0.295406493,2.079337571,0.006355804,128.189373,0,2
2023-09-28 00:20:00,SMM09499,20230928,0:20:00,P03_SMM09499,5.4e-20,6e-07,0.993602535,2.95e-05,2.56e-10,0.894990984,4.529652535,26.61461879,296.4192069,-0.192990142,2.07942795,0.002920964,18.11570076,0,0
2023-09-28 00:20:00,SMM09344,20230928,0:20:00,P07_SMM09344,-2.98e-19,8.65e-05,0.638975089,0.000202981,1.35e-07,0.547036229,7.213259908,72.64485381,333.2058225,-0.623637096,1.298784822,0.632339837,91.11787505,0,0
